
1970-01-01_01-12-41-189, ypr, 166.15, -15.43, 2.29, areal, 4836, 438, -829, accel, 2657, 754, 7061, gyro, -4, 12, 6

1970-01-01_01-12-41-212, ypr, 165.88, -15.32, 2.23, areal, 4856, 184, -763, accel, 2692, 491, 7132, gyro, -4, 14, 8

1970-01-01_01-12-41-237, ypr, 165.52, -15.25, 2.07, areal, 4535, -758, -753, accel, 2380, -473, 7145, gyro, -2, 16, 6

1970-01-01_01-12-41-261, ypr, 165.28, -15.36, 1.91, areal, 4304, -1148, -1141, accel, 2134, -885, 6754, gyro, -2, 17, 7

1970-01-01_01-12-41-287, ypr, 164.96, -15.60, 1.68, areal, 3352, -1449, -849, accel, 1149, -1218, 7037, gyro, 1, 15, 7

1970-01-01_01-12-41-313, ypr, 164.71, -15.75, 1.79, areal, 2807, -851, 25, accel, 583, -606, 7906, gyro, 3, 14, 9

1970-01-01_01-12-41-338, ypr, 164.47, -15.91, 2.26, areal, 2380, 672, 801, accel, 135, 983, 8674, gyro, 3, 13, 2

1970-01-01_01-12-41-361, ypr, 164.39, -15.99, 2.65, areal, 2880, 1486, 1181, accel, 624, 1851, 9049, gyro, 2, 16, 3

1970-01-01_01-12-41-382, ypr, 164.24, -15.96, 2.82, areal, 3466, 1113, 3102, accel, 1214, 1501, 10969, gyro, -3, 22, 5

1970-01-01_01-12-41-408, ypr, 163.56, -16.25, 2.50, areal, 4142, -1297, 4382, accel, 1850, -955, 12240, gyro, 3, 32, 20

1970-01-01_01-12-41-431, ypr, 163.05, -16.62, 2.72, areal, 3868, -152, 3323, accel, 1526, 221, 11165, gyro, 2, 33, 13

1970-01-01_01-12-41-454, ypr, 162.75, -17.31, 3.12, areal, 2367, 723, 2377, accel, -70, 1149, 10187, gyro, 2, 28, 5

1970-01-01_01-12-41-478, ypr, 162.54, -18.04, 2.87, areal, 2111, -1256, 1681, accel, -426, -867, 9461, gyro, -1, 21, 3

1970-01-01_01-12-41-503, ypr, 162.38, -18.27, 2.47, areal, 3058, -2333, 491, accel, 491, -1998, 8264, gyro, 1, 23, 5

1970-01-01_01-12-41-528, ypr, 162.17, -18.94, 2.35, areal, 2948, -1828, -1761, accel, 290, -1511, 5981, gyro, 0, 25, -3

1970-01-01_01-12-41-552, ypr, 162.24, -19.27, 2.20, areal, 3060, -917, -2216, accel, 357, -621, 5511, gyro, -2, 15, -5

1970-01-01_01-12-41-578, ypr, 162.04, -19.92, 2.50, areal, 1244, 840, 338, accel, -1546, 1176, 8033, gyro, -4, 20, 9

1970-01-01_01-12-41-600, ypr, 161.56, -20.22, 2.54, areal, 2155, 4, 1674, accel, -676, 345, 9354, gyro, -3, 25, 17

1970-01-01_01-12-41-623, ypr, 161.03, -20.41, 2.56, areal, 3704, -496, 1835, accel, 848, -154, 9506, gyro, 1, 31, 16

1970-01-01_01-12-41-648, ypr, 160.24, -20.92, 2.81, areal, 4618, -304, 2220, accel, 1693, 70, 9864, gyro, 0, 40, 18

1970-01-01_01-12-41-670, ypr, 159.56, -21.58, 2.95, areal, 4513, -422, 1211, accel, 1501, -30, 8819, gyro, -5, 42, 19

1970-01-01_01-12-41-693, ypr, 158.82, -22.44, 2.85, areal, 3399, -1000, 1237, accel, 272, -624, 8800, gyro, -5, 41, 19

1970-01-01_01-12-41-718, ypr, 157.84, -23.57, 3.06, areal, 2574, -760, 2335, accel, -701, -360, 9834, gyro, 4, 36, 17

1970-01-01_01-12-41-744, ypr, 157.38, -24.11, 3.54, areal, 2905, -240, 2292, accel, -441, 221, 9755, gyro, 13, 33, 14

1970-01-01_01-12-41-768, ypr, 157.00, -24.82, 4.66, areal, 2987, 581, 1372, accel, -452, 1186, 8784, gyro, 14, 27, 10

1970-01-01_01-12-41-792, ypr, 156.77, -25.16, 5.18, areal, 3891, -112, -318, accel, 409, 557, 7067, gyro, 14, 24, 10

1970-01-01_01-12-41-817, ypr, 156.62, -25.52, 5.53, areal, 4733, -1238, -2088, accel, 1204, -525, 5270, gyro, 9, 21, 0

1970-01-01_01-12-41-840, ypr, 156.68, -25.68, 5.75, areal, 5278, -707, -2196, accel, 1728, 32, 5149, gyro, 8, 20, -2

1970-01-01_01-12-41-864, ypr, 156.80, -25.79, 6.09, areal, 4761, 58, -1037, accel, 1197, 841, 6297, gyro, 7, 20, -5

1970-01-01_01-12-41-888, ypr, 156.90, -26.18, 6.70, areal, 4061, 362, -449, accel, 447, 1221, 6853, gyro, 11, 20, 2

1970-01-01_01-12-41-910, ypr, 156.83, -26.35, 6.95, areal, 4440, -788, -1310, accel, 804, 100, 5977, gyro, 11, 20, 4

1970-01-01_01-12-41-933, ypr, 156.90, -26.59, 7.21, areal, 4992, -605, -3473, accel, 1325, 314, 3794, gyro, 8, 16, -5

1970-01-01_01-12-41-958, ypr, 157.26, -26.86, 7.51, areal, 3826, 760, -1403, accel, 125, 1715, 5842, gyro, 2, 14, -10

1970-01-01_01-12-42-525, ypr, 150.46, -24.26, 5.20, areal, 3831, -547, -2552, accel, 466, 130, 4886, gyro, -10, 10, 12

1970-01-01_01-12-42-548, ypr, 150.04, -24.29, 5.24, areal, 2346, 555, -501, accel, -1024, 1238, 6934, gyro, -8, 7, 9

1970-01-01_01-12-42-572, ypr, 149.63, -24.30, 5.40, areal, 1680, 623, 780, accel, -1690, 1326, 8214, gyro, -3, 5, 13

1970-01-01_01-12-42-597, ypr, 148.94, -23.87, 5.46, areal, 3662, -745, 832, accel, 347, -33, 8290, gyro, -2, 11, 19

1970-01-01_01-12-42-620, ypr, 148.28, -23.63, 5.49, areal, 5360, -893, -145, accel, 2077, -175, 7325, gyro, -4, 20, 23

1970-01-01_01-12-42-644, ypr, 147.45, -23.57, 5.46, areal, 5584, -1423, 361, accel, 2308, -709, 7836, gyro, -10, 26, 25

1970-01-01_01-12-42-668, ypr, 146.03, -23.96, 5.59, areal, 4475, -205, 1610, accel, 1149, 524, 9061, gyro, -7, 30, 28

1970-01-01_01-12-42-691, ypr, 145.05, -24.27, 5.84, areal, 3181, -456, 3357, accel, -186, 303, 10786, gyro, -1, 29, 29

1970-01-01_01-12-42-720, ypr, 143.56, -24.62, 6.31, areal, 5046, -2128, 670, accel, 1634, -1310, 8073, gyro, 10, 31, 34

1970-01-01_01-12-42-742, ypr, 142.65, -24.84, 6.75, areal, 6735, -1779, -1779, accel, 3294, -905, 5604, gyro, 3, 35, 26

1970-01-01_01-12-42-769, ypr, 141.42, -25.37, 7.19, areal, 5707, 700, 461, accel, 2198, 1627, 7805, gyro, -14, 34, 15

1970-01-01_01-12-42-792, ypr, 140.66, -25.64, 7.41, areal, 4088, 1068, 3002, accel, 543, 2020, 10326, gyro, -7, 30, 17

1970-01-01_01-12-42-814, ypr, 140.00, -26.02, 7.49, areal, 3683, 89, 2963, accel, 90, 1049, 10262, gyro, -1, 31, 17

1970-01-01_01-12-42-839, ypr, 139.06, -26.42, 7.44, areal, 4661, -2011, 2412, accel, 1016, -1061, 9688, gyro, 2, 33, 16

1970-01-01_01-12-42-862, ypr, 138.52, -26.69, 7.32, areal, 5561, -2262, 2041, accel, 1882, -1329, 9301, gyro, -1, 36, 15

1970-01-01_01-12-42-885, ypr, 137.82, -27.08, 7.42, areal, 5537, -1767, 735, accel, 1808, -825, 7968, gyro, -1, 38, 17

1970-01-01_01-12-42-909, ypr, 136.79, -28.18, 7.45, areal, 4770, -1780, -1406, accel, 902, -844, 5753, gyro, -9, 35, 11

1970-01-01_01-12-42-933, ypr, 136.20, -28.82, 7.14, areal, 3693, -1845, -449, accel, -255, -953, 6672, gyro, -8, 32, 8

1970-01-01_01-12-42-959, ypr, 135.53, -29.59, 7.38, areal, 1973, 179, 2526, accel, -2072, 1094, 9591, gyro, 2, 25, 9

1970-01-01_01-12-42-981, ypr, 135.18, -29.64, 7.96, areal, 2248, 739, 3469, accel, -1804, 1725, 10521, gyro, 8, 19, 9

1970-01-01_01-12-43-004, ypr, 134.98, -29.65, 8.30, areal, 3154, 48, 3043, accel, -898, 1076, 10088, gyro, 8, 19, 7

1970-01-01_01-12-43-030, ypr, 134.75, -29.60, 8.35, areal, 4972, -1980, 1085, accel, 926, -946, 8133, gyro, 4, 19, 5

1970-01-01_01-12-43-052, ypr, 134.67, -29.57, 7.97, areal, 5152, -3068, 1147, accel, 1110, -2080, 8204, gyro, 3, 18, 5

1970-01-01_01-12-43-078, ypr, 134.58, -29.42, 8.10, areal, 5566, -1372, 775, accel, 1543, -368, 7840, gyro, 6, 17, -1

1970-01-01_01-12-43-102, ypr, 134.67, -29.33, 8.50, areal, 4442, 577, 2635, accel, 430, 1633, 9699, gyro, 8, 16, -5

1970-01-01_01-12-43-127, ypr, 134.85, -29.12, 9.13, areal, 3789, 885, 4423, accel, -197, 2021, 11490, gyro, 9, 17, -4

1970-01-01_01-12-43-151, ypr, 134.94, -29.13, 9.17, areal, 4153, -625, 2426, accel, 166, 516, 9491, gyro, 10, 16, 2

1970-01-01_01-12-43-173, ypr, 134.76, -29.17, 9.14, areal, 4737, -1872, 736, accel, 745, -737, 7799, gyro, 0, 19, 8

1970-01-01_01-12-43-198, ypr, 134.38, -29.46, 8.62, areal, 5477, -2953, -1309, accel, 1448, -1885, 5743, gyro, -2, 22, 6

1970-01-01_01-12-43-222, ypr, 134.03, -29.65, 8.51, areal, 5433, -1900, -998, accel, 1381, -846, 6042, gyro, -8, 25, 5

1970-01-01_01-12-43-247, ypr, 133.46, -30.06, 8.33, areal, 5267, -1524, -394, accel, 1163, -497, 6621, gyro, -5, 28, 8

1970-01-01_01-12-43-271, ypr, 133.04, -30.24, 8.24, areal, 4933, -985, 1362, accel, 809, 28, 8367, gyro, -6, 30, 7

1970-01-01_01-12-43-294, ypr, 132.58, -30.54, 8.30, areal, 4023, -140, 2578, accel, -140, 878, 9560, gyro, -5, 30, 7

1970-01-01_01-12-43-320, ypr, 131.86, -31.06, 8.38, areal, 3333, -854, 2489, accel, -893, 168, 9432, gyro, 1, 27, 9

1970-01-01_01-12-43-344, ypr, 131.52, -31.32, 8.42, areal, 3727, -1055, 1754, accel, -531, -30, 8677, gyro, 2, 23, 6

1970-01-01_01-12-43-381, ypr, 131.38, -31.45, 8.44, areal, 3382, -1559, 2806, accel, -891, -533, 9720, gyro, 14, 13, 4

1970-01-01_01-12-43-407, ypr, 131.57, -31.06, 9.12, areal, 5552, -761, 13, accel, 1326, 351, 6943, gyro, 11, 11, -4

1970-01-01_01-12-43-431, ypr, 131.78, -31.04, 9.24, areal, 4830, -828, -170, accel, 606, 298, 6757, gyro, 7, 12, -7

1970-01-01_01-12-43-455, ypr, 131.90, -31.08, 9.15, areal, 4505, -1625, -801, accel, 276, -510, 6125, gyro, 5, 10, -1

1970-01-01_01-12-43-480, ypr, 131.96, -31.01, 9.03, areal, 4995, -2107, -1425, accel, 775, -1006, 5509, gyro, 5, 11, 2

1970-01-01_01-12-43-503, ypr, 131.94, -30.87, 9.06, areal, 5584, -2159, -1398, accel, 1381, -1052, 5545, gyro, 7, 14, 3

1970-01-01_01-12-43-529, ypr, 131.72, -30.89, 9.64, areal, 5102, 839, -1339, accel, 896, 2017, 5591, gyro, -4, 21, 0

1970-01-01_01-12-43-551, ypr, 131.24, -31.42, 10.03, areal, 2665, 2016, -228, accel, -1605, 3234, 6656, gyro, -10, 23, 5

1970-01-01_01-12-43-575, ypr, 130.53, -31.85, 10.13, areal, 1426, 1297, 698, accel, -2897, 2522, 7548, gyro, -11, 18, 15

1970-01-01_01-12-43-599, ypr, 129.64, -32.13, 9.84, areal, 1507, -787, 1254, accel, -2849, 398, 8090, gyro, -4, 16, 15

1970-01-01_01-12-43-622, ypr, 129.11, -32.22, 9.95, areal, 1858, -828, 1558, accel, -2510, 369, 8384, gyro, -1, 15, 16

1970-01-01_01-12-43-650, ypr, 128.18, -32.12, 10.50, areal, 2544, 7, 1960, accel, -1811, 1272, 8783, gyro, -6, 14, 20

1970-01-01_01-12-43-673, ypr, 127.45, -31.93, 10.58, areal, 2673, -149, 3152, accel, -1658, 1127, 9987, gyro, -8, 16, 22

1970-01-01_01-12-43-699, ypr, 126.34, -31.76, 10.63, areal, 2548, -1164, 3623, accel, -1763, 120, 10470, gyro, -3, 18, 22

1970-01-01_01-12-43-722, ypr, 125.71, -31.69, 10.57, areal, 3355, -2039, 3077, accel, -948, -760, 9929, gyro, -3, 17, 21

1970-01-01_01-12-43-748, ypr, 124.98, -31.30, 10.25, areal, 4816, -3320, 2870, accel, 561, -2075, 9759, gyro, 0, 19, 18

1970-01-01_01-12-43-771, ypr, 124.44, -31.19, 10.22, areal, 5930, -3207, 1024, accel, 1688, -1964, 7921, gyro, 0, 22, 21

1970-01-01_01-12-43-793, ypr, 123.76, -31.19, 10.40, areal, 5534, -2152, 778, accel, 1292, -887, 7672, gyro, -3, 21, 18

1970-01-01_01-12-43-818, ypr, 122.88, -30.99, 11.10, areal, 3429, -232, 4156, accel, -789, 1119, 11047, gyro, 8, 14, 19

1970-01-01_01-12-43-841, ypr, 122.42, -30.63, 11.57, areal, 4607, -1482, 2949, accel, 433, -69, 9855, gyro, 15, 16, 21

1970-01-01_01-12-43-864, ypr, 122.05, -30.64, 11.86, areal, 5955, -2944, -1530, accel, 1781, -1496, 5368, gyro, 16, 18, 16

1970-01-01_01-12-43-889, ypr, 121.33, -30.97, 12.39, areal, 5318, -894, -3393, accel, 1103, 613, 3467, gyro, -9, 15, 6

1970-01-01_01-12-43-912, ypr, 120.83, -30.99, 12.56, areal, 3470, 798, -62, accel, -748, 2325, 6792, gyro, -12, 14, 9

1970-01-01_01-12-43-941, ypr, 120.25, -30.85, 12.24, areal, 2866, -1455, 2599, accel, -1335, 36, 9472, gyro, 0, 14, 15

1970-01-01_01-12-43-964, ypr, 119.86, -30.68, 12.13, areal, 4069, -2165, 2078, accel, -110, -685, 8967, gyro, 1, 17, 16

1970-01-01_01-12-43-990, ypr, 119.04, -30.48, 12.48, areal, 4091, -688, 2215, accel, -63, 837, 9109, gyro, 1, 20, 20

1970-01-01_01-12-44-013, ypr, 118.18, -30.57, 12.87, areal, 3782, -1133, 1721, accel, -384, 437, 8598, gyro, 0, 23, 28

1970-01-01_01-12-44-039, ypr, 116.83, -30.47, 13.43, areal, 4393, -1219, 1937, accel, 239, 420, 8805, gyro, 1, 22, 23

1970-01-01_01-12-44-062, ypr, 116.12, -30.36, 13.71, areal, 5755, -1826, 647, accel, 1616, -151, 7515, gyro, 6, 24, 24

1970-01-01_01-12-44-085, ypr, 115.41, -30.26, 14.10, areal, 7936, -2168, -1894, accel, 3808, -445, 4968, gyro, -1, 26, 17

1970-01-01_01-12-44-110, ypr, 114.82, -30.25, 13.81, areal, 6315, -1593, 546, accel, 2189, 96, 7418, gyro, -5, 22, 8

1970-01-01_01-12-44-133, ypr, 114.46, -30.01, 14.07, areal, 4646, -306, 2930, accel, 550, 1418, 9812, gyro, 3, 12, 6

1970-01-01_01-12-44-156, ypr, 114.62, -29.75, 14.02, areal, 4437, -1879, 2232, accel, 372, -157, 9133, gyro, 15, 5, -2

1970-01-01_01-12-44-180, ypr, 115.12, -29.26, 14.10, areal, 5867, -2078, 160, accel, 1863, -337, 7091, gyro, 12, 4, -7

1970-01-01_01-12-44-203, ypr, 115.45, -28.79, 14.30, areal, 5754, -879, 396, accel, 1809, 893, 7353, gyro, 8, 2, -8

1970-01-01_01-12-44-228, ypr, 116.00, -28.12, 14.24, areal, 6538, -1118, -1396, accel, 2677, 658, 5606, gyro, 0, 3, -13

1970-01-01_01-12-44-254, ypr, 116.38, -27.86, 13.63, areal, 6782, -2169, -1227, accel, 2954, -463, 5811, gyro, -11, 10, -11

1970-01-01_01-12-44-281, ypr, 116.67, -27.50, 12.48, areal, 5633, -2156, 1716, accel, 1851, -587, 8811, gyro, -10, 13, -5

1970-01-01_01-12-44-304, ypr, 116.70, -27.38, 12.11, areal, 3907, -1200, 3725, accel, 141, 326, 10838, gyro, -4, 13, -1

1970-01-01_01-12-44-331, ypr, 116.83, -26.96, 11.92, areal, 3578, -673, 5176, accel, -135, 835, 12321, gyro, 4, 9, -7

1970-01-01_01-12-44-355, ypr, 117.18, -26.59, 11.63, areal, 4469, -1596, 4419, accel, 803, -119, 11594, gyro, 4, 11, -7

1970-01-01_01-12-44-380, ypr, 117.47, -26.30, 10.93, areal, 3802, -2131, 4963, accel, 173, -739, 12174, gyro, 1, 15, -2

1970-01-01_01-12-44-403, ypr, 117.58, -26.19, 10.77, areal, 3325, -2156, 4233, accel, -290, -783, 11456, gyro, 5, 10, -5

1970-01-01_01-12-44-429, ypr, 118.13, -26.25, 10.36, areal, 2333, -2184, 3390, accel, -1290, -863, 10617, gyro, 12, 10, -11

1970-01-01_01-12-44-452, ypr, 118.52, -26.22, 10.41, areal, 2309, -2141, 1016, accel, -1310, -813, 8244, gyro, 11, -2, -11

1970-01-01_01-12-44-478, ypr, 118.95, -26.01, 10.16, areal, 4605, -2977, -5064, accel, 1012, -1679, 2182, gyro, -4, -1, -5

1970-01-01_01-12-44-503, ypr, 119.25, -25.82, 9.32, areal, 4768, -3096, -3943, accel, 1200, -1903, 3333, gyro, -16, 2, -11

1970-01-01_01-12-44-529, ypr, 119.56, -25.21, 8.77, areal, 2903, 312, 3650, accel, -586, 1443, 10975, gyro, -3, 5, -2

1970-01-01_01-12-44-555, ypr, 119.44, -24.88, 9.39, areal, 2333, 1870, 4938, accel, -1113, 3083, 12271, gyro, 11, 6, 5

1970-01-01_01-12-44-579, ypr, 119.03, -24.56, 10.03, areal, 3442, 650, 2311, accel, 38, 1948, 9649, gyro, 2, 13, 11

1970-01-01_01-12-44-601, ypr, 118.57, -24.48, 10.08, areal, 4013, -490, 1312, accel, 620, 815, 8653, gyro, -3, 20, 15

1970-01-01_01-12-44-625, ypr, 118.07, -24.45, 9.76, areal, 5020, -2532, 1436, accel, 1630, -1268, 8786, gyro, -3, 23, 17

1970-01-01_01-12-44-650, ypr, 117.40, -24.48, 9.47, areal, 6258, -2583, 54, accel, 2863, -1357, 7408, gyro, 3, 29, 14

1970-01-01_01-12-44-674, ypr, 116.67, -24.74, 10.04, areal, 5547, -380, 379, accel, 2119, 917, 7706, gyro, -2, 36, 16

1970-01-01_01-12-44-699, ypr, 115.26, -25.75, 10.43, areal, 4402, -1697, -1125, accel, 844, -362, 6132, gyro, 5, 40, 28

1970-01-01_01-12-44-722, ypr, 114.11, -26.61, 10.90, areal, 4971, -1771, -3539, accel, 1302, -387, 3652, gyro, -3, 45, 27

1970-01-01_01-12-44-749, ypr, 112.37, -28.03, 11.44, areal, 3157, -155, 171, accel, -692, 1279, 7260, gyro, -1, 48, 26

1970-01-01_01-12-44-772, ypr, 111.05, -28.60, 12.15, areal, 3280, -534, 2127, accel, -641, 979, 9159, gyro, 8, 47, 38

1970-01-01_01-12-44-795, ypr, 109.72, -29.34, 12.94, areal, 4668, -2151, -1281, accel, 655, -552, 5678, gyro, 18, 50, 35

1970-01-01_01-12-44-819, ypr, 107.86, -30.83, 14.39, areal, 4683, -141, -2840, accel, 485, 1606, 3973, gyro, -2, 43, 18

1970-01-01_01-12-44-843, ypr, 106.88, -31.39, 14.97, areal, 2939, 487, 588, accel, -1327, 2294, 7344, gyro, 3, 42, 16

1970-01-01_01-12-44-869, ypr, 105.73, -32.33, 16.01, areal, 3475, -1308, -1391, accel, -905, 601, 5262, gyro, 13, 31, 18

1970-01-01_01-12-44-894, ypr, 105.00, -32.89, 16.58, areal, 4804, -1225, -3543, accel, 357, 738, 3049, gyro, 4, 30, 12

1970-01-01_01-12-44-918, ypr, 104.29, -33.60, 17.17, areal, 606, 1434, 2835, accel, -3927, 3448, 9355, gyro, -1, 20, 0

1970-01-01_01-12-44-942, ypr, 104.01, -33.53, 17.28, areal, 931, -402, 4370, accel, -3594, 1626, 10891, gyro, 11, 15, 15

1970-01-01_01-12-44-964, ypr, 103.73, -33.43, 17.59, areal, 3478, -2182, 590, accel, -1034, -116, 7107, gyro, 25, 13, 17

1970-01-01_01-12-44-989, ypr, 103.12, -33.70, 18.45, areal, 3479, -1782, -2376, accel, -1065, 375, 4089, gyro, -5, 7, 6

1970-01-01_01-12-45-013, ypr, 102.90, -33.53, 18.13, areal, 3903, -1511, -1340, accel, -622, 613, 5149, gyro, -18, 11, 4

1970-01-01_01-12-45-039, ypr, 102.67, -33.36, 17.10, areal, 3422, -1678, 3286, accel, -1082, 334, 9826, gyro, -14, 21, 7

1970-01-01_01-12-45-062, ypr, 102.40, -33.18, 16.47, areal, 3190, -3090, 5341, accel, -1293, -1147, 11917, gyro, -6, 22, 16

1970-01-01_01-12-45-086, ypr, 102.22, -33.15, 15.91, areal, 4367, -4599, 3981, accel, -112, -2720, 10577, gyro, 7, 24, 12

1970-01-01_01-12-45-110, ypr, 101.85, -33.43, 15.68, areal, 6039, -4590, -807, accel, 1526, -2743, 5775, gyro, 1, 25, 9

1970-01-01_01-12-45-134, ypr, 101.38, -33.83, 15.75, areal, 5591, -2529, -2203, accel, 1031, -682, 4346, gyro, -17, 24, 0

1970-01-01_01-12-45-159, ypr, 101.13, -34.13, 15.08, areal, 2255, -72, 3532, accel, -2341, 1692, 10079, gyro, -15, 20, -1

1970-01-01_01-12-45-188, ypr, 100.94, -33.92, 14.64, areal, 2248, -886, 6040, accel, -2323, 831, 12618, gyro, -3, 15, 4

1970-01-01_01-12-45-211, ypr, 101.18, -33.68, 13.98, areal, 4065, -2814, 3765, accel, -477, -1167, 10381, gyro, 4, 12, 0

1970-01-01_01-12-45-235, ypr, 101.35, -33.50, 13.71, areal, 5413, -2207, 1235, accel, 893, -589, 7872, gyro, -6, 9, -8

1970-01-01_01-12-45-260, ypr, 101.93, -32.83, 13.25, areal, 2452, 868, 5733, accel, -1989, 2446, 12434, gyro, 3, -5, -13

1970-01-01_01-12-45-386, ypr, 108.86, -26.63, 12.08, areal, 4195, -3617, -3407, accel, 523, -2085, 3754, gyro, 20, -38, -23

1970-01-01_01-12-45-411, ypr, 110.06, -25.63, 11.91, areal, 5003, -2666, -6369, accel, 1460, -1142, 858, gyro, 10, -39, -28

1970-01-01_01-12-45-435, ypr, 111.24, -24.51, 11.66, areal, 4902, -912, -5650, accel, 1503, 594, 1650, gyro, -9, -39, -32

1970-01-01_01-12-45-461, ypr, 112.74, -22.71, 10.46, areal, 3669, -1807, -976, accel, 506, -436, 6455, gyro, -6, -32, -16

1970-01-01_01-12-45-490, ypr, 113.89, -21.21, 9.26, areal, 3999, -4299, -2631, accel, 1036, -3070, 4907, gyro, 8, -25, -9

1970-01-01_01-12-45-514, ypr, 114.21, -20.42, 9.22, areal, 4523, -2080, -3945, accel, 1665, -850, 3632, gyro, -5, -16, -3

1970-01-01_01-12-45-540, ypr, 114.12, -19.58, 9.44, areal, 2698, 2090, 1369, accel, -47, 3356, 8983, gyro, -15, -1, 4

1970-01-01_01-12-45-564, ypr, 113.62, -19.18, 9.48, areal, 2633, 1773, 4085, accel, -57, 3048, 11717, gyro, -5, 11, 22

1970-01-01_01-12-45-588, ypr, 112.24, -19.06, 9.82, areal, 3864, 285, 4069, accel, 1189, 1606, 11699, gyro, -1, 29, 32

1970-01-01_01-12-45-611, ypr, 111.10, -19.19, 10.15, areal, 4557, 852, 3821, accel, 1865, 2216, 11437, gyro, 3, 40, 34

1970-01-01_01-12-45-632, ypr, 109.83, -19.63, 10.85, areal, 4183, 1447, 4164, accel, 1431, 2900, 11742, gyro, -3, 44, 30

1970-01-01_01-12-45-659, ypr, 108.29, -20.48, 10.84, areal, 4194, -2117, 1600, accel, 1328, -674, 9138, gyro, 1, 40, 29

1970-01-01_01-12-45-682, ypr, 107.45, -21.21, 10.60, areal, 4079, -4280, -382, accel, 1116, -2876, 7124, gyro, 5, 38, 25

1970-01-01_01-12-45-706, ypr, 106.72, -21.75, 10.65, areal, 3895, -3088, 648, accel, 859, -1683, 8126, gyro, 9, 35, 19

1970-01-01_01-12-45-731, ypr, 105.70, -21.97, 12.00, areal, 6011, 2255, -2145, accel, 2947, 3835, 5286, gyro, -5, 29, 3

1970-01-01_01-12-45-754, ypr, 105.38, -22.45, 12.14, areal, 4127, 1896, -1741, accel, 999, 3488, 5661, gyro, -25, 25, -7

1970-01-01_01-12-45-779, ypr, 105.73, -23.50, 9.49, areal, 503, -4697, 1940, accel, -2763, -3458, 9350, gyro, -23, 17, -5

1970-01-01_01-12-45-805, ypr, 106.04, -23.81, 8.31, areal, -869, -3493, 5049, accel, -4177, -2410, 12465, gyro, -6, 10, -7

1970-01-01_01-12-45-831, ypr, 105.97, -23.98, 8.69, areal, -922, -1076, 4463, accel, -4252, 55, 11862, gyro, 11, 8, 3

1970-01-01_01-12-46-127, ypr, 107.50, -23.71, 10.60, areal, 1146, 114, -2949, accel, -2148, 1494, 4423, gyro, -10, -13, -11

1970-01-01_01-12-46-151, ypr, 107.99, -23.54, 9.82, areal, -653, -1278, 164, accel, -3926, 2, 7565, gyro, -16, -13, -14

1970-01-01_01-12-46-176, ypr, 108.43, -23.07, 9.02, areal, 165, -1506, 2607, accel, -3044, -324, 10052, gyro, -1, -16, -3

1970-01-01_01-12-46-202, ypr, 108.58, -21.34, 8.75, areal, 2476, -1190, 4127, accel, -504, -30, 11669, gyro, 8, -14, 11

1970-01-01_01-12-46-226, ypr, 108.50, -20.42, 9.05, areal, 3792, -479, 3984, accel, 935, 728, 11567, gyro, 8, -1, 4

1970-01-01_01-12-46-250, ypr, 108.62, -19.60, 8.93, areal, 5107, -1789, -127, accel, 2359, -592, 7497, gyro, 0, -2, -2

1970-01-01_01-12-46-274, ypr, 108.80, -19.40, 8.61, areal, 2608, -1208, 1072, accel, -113, -52, 8713, gyro, -5, 0, -4

1970-01-01_01-12-46-300, ypr, 108.74, -19.39, 8.27, areal, 1700, -1279, 562, accel, -1019, -168, 8209, gyro, -12, 4, 1

1970-01-01_01-12-46-330, ypr, 108.61, -19.64, 7.03, areal, 545, -3784, 1640, accel, -2208, -2840, 9298, gyro, -3, 8, 11

1970-01-01_01-12-46-353, ypr, 108.27, -19.68, 6.89, areal, 1463, -3222, -230, accel, -1295, -2297, 7427, gyro, 2, 8, 14

1970-01-01_01-12-46-380, ypr, 107.49, -19.80, 7.09, areal, 2272, -828, -2731, accel, -503, 122, 4917, gyro, -11, 11, 15

1970-01-01_01-12-46-405, ypr, 106.94, -19.91, 7.27, areal, 1221, 1017, 1095, accel, -1568, 1992, 8736, gyro, -6, 12, 13

1970-01-01_01-12-46-430, ypr, 106.27, -19.99, 7.63, areal, 1199, 74, 2050, accel, -1602, 1097, 9681, gyro, 9, 9, 16

1970-01-01_01-12-46-453, ypr, 105.80, -19.91, 7.95, areal, 2363, -383, -610, accel, -426, 681, 7018, gyro, 7, 8, 18

1970-01-01_01-12-46-479, ypr, 105.14, -19.72, 8.23, areal, 3014, -4, -1886, accel, 250, 1099, 5746, gyro, -4, 4, 12

1970-01-01_01-12-46-502, ypr, 104.81, -19.48, 8.44, areal, 2897, 330, -1177, accel, 165, 1465, 6462, gyro, -3, 2, 8

1970-01-01_01-12-46-525, ypr, 104.71, -19.21, 8.31, areal, 2651, -1242, -1353, accel, -44, -124, 6301, gyro, 5, -3, 6

1970-01-01_01-12-46-550, ypr, 104.61, -18.83, 8.33, areal, 3306, -1815, -4583, accel, 662, -692, 3089, gyro, 2, -5, 4

